index,x,y,yaw
102,5.5427298155418425,-0.22653438679533042,-0.048170748366980674
103,5.595856689208455,-0.22763574218083377,-0.04444163137701723
104,5.653284611588065,-0.23145085948833644,-0.06810217939774914
105,5.707960637671042,-0.23528209006320722,-0.06753068928008064
106,5.762381615101369,-0.2388294752105057,-0.07598029043420038
107,5.815699735088568,-0.24348392713470587,-0.0714066471455245
108,5.872553544157171,-0.24670988165486218,-0.05451958618561911
109,5.926267012335721,-0.24951798903984834,-0.03855801987398921
110,5.983519018074993,-0.25099061223100577,-0.05362393858471326
111,6.037518273989645,-0.25548944465332235,-0.05768988945823923
112,6.09229456645164,-0.2572728324740424,-0.05603751242728853
113,6.118520449992561,-0.26003336236810765,-0.034358131300174295
114,6.174887555669965,-0.2601116904027936,-0.03190079638021116
115,6.201193120500484,-0.2626715813942814,-0.07318596726266187
116,6.254917215022036,-0.2659792180308565,-0.0708324099941641
117,6.309028578656922,-0.2703226267458353,-0.05689382778553615
118,6.335987094614517,-0.2705965768624255,-0.07129769268903005
119,6.388916537715964,-0.27602812488046397,-0.06731745938766545
120,6.443932393686253,-0.2778741766262309,-0.03884818935246916
121,6.493775532349633,-0.2801037574558064,-0.036239364533707956
122,6.546862917137016,-0.2816059471644835,-0.013227681422241691
123,6.602843529889519,-0.2815465583313121,-0.03563917427004976
124,6.6286324764541655,-0.2845213811904034,-0.042240401281286956
125,6.68336672097972,-0.2849499146240827,-0.03967275498472302
126,6.710762092279861,-0.28778139983985773,-0.012633206699966341
127,6.742380971460667,-0.285695493513352,0.023719909678741505
128,6.796474564673897,-0.28574792635483914,0.0017454367195991983
129,6.851970645239145,-0.28550421147840005,-0.001776465915549107
130,6.907939105390817,-0.28594593952051384,-0.019901363789474068
131,6.965324747766731,-0.28776041058432145,-0.03523473791517021
132,7.019131588331988,-0.28986539963528485,-0.04604227896012736
133,7.073114809600984,-0.2927268205932039,-0.041016800455656525
134,7.127587067922025,-0.2943163927641407,-0.06385307513993857
135,7.183827629303438,-0.299805798042881,-0.08244352349500851
136,7.2357790191528135,-0.3032563824630768,-0.048731067917637955
137,7.290839988986986,-0.30502475644786875,-0.02480892497205981
138,7.347334243727219,-0.30602451559582716,-0.011558068018882916
139,7.375201938027969,-0.3059998610145373,-0.046568062460344194
140,7.40299049312843,-0.30861819443588767,-0.061957475478840396
141,7.458523958995964,-0.3111688989570145,-0.0348590663934995
142,7.514384355190687,-0.31250285408405787,-0.03374445014538024
143,7.569395203202867,-0.3149116088303979,-0.06809728984564772
144,7.59531523429339,-0.3180225623268725,-0.09915452064593862
145,7.648709743512183,-0.3228018790628191,-0.07373586909760786
146,7.70191508813164,-0.3258970715496293,-0.032451705014394094
147,7.756894338460405,-0.32631388655884647,-0.013880508478159017
148,7.811283662000095,-0.3274152604701089,-0.035502063601405495
149,7.865496660341517,-0.33017111377896996,-0.037427260304579824
150,7.922149934555449,-0.33156661990092157,-0.021009529303101168
151,7.976150193144839,-0.3324962345319764,-0.017490872060705754
152,8.029660782824847,-0.3334472701798773,-0.029127754309954294
153,8.085185087848549,-0.335673074644931,-0.035220751348365456
154,8.13953076940774,-0.33731857457644093,-0.024615514732488658
155,8.194200925361715,-0.3383570977254888,-0.029885941305809696
156,8.248414629860891,-0.34057364040529686,-0.0334931997212532
157,8.304857159644225,-0.34206471557942514,-0.03255566478220209
158,8.359672192655212,-0.34419698450739095,-0.019077186808513155
159,8.413777813756607,-0.34414286735821537,-0.015985963443262353
160,8.468235079319417,-0.34593261469477793,-0.03290029053647231
161,8.524741258879036,-0.34779491473090646,-0.05928427519903896
162,8.55204953843203,-0.3509073235997293,-0.047936890373565674
163,8.607363475182572,-0.35175860343497917,-0.05527627367586558
164,8.63314417963041,-0.35539450425474384,-0.07841880464753297
165,8.688712036164192,-0.3581509690251053,-0.02459589413509318
166,8.743133290399209,-0.3581003304383063,-0.0024530735199121572
167,8.799028429831829,-0.3584215837920382,-0.0118647318549151
168,8.854832091236936,-0.3594256689494685,-0.019816527106109885
169,8.90938053667098,-0.3606086656011066,-0.03606575011810694
170,8.964590220319065,-0.3633858954280856,-0.02915514959685873
171,9.020694505666642,-0.3638549608798012,-0.010007714139857035
172,9.074514528567772,-0.3644860232098302,-0.0005266732711908134
173,9.129263254653043,-0.3639121411432659,0.009979373375065027
174,9.183719022669045,-0.363396194610807,-0.0007100686985853141
175,9.236771130003591,-0.36398847913323357,0.005553950961353074
176,9.291337968666564,-0.3627984781164167,0.025231551940644432
177,9.34412323494429,-0.3612792439691923,0.01796992079334534
178,9.396759354253913,-0.36090386022765675,0.0028267639633247263
179,9.454819873777637,-0.36096632986622,0.0069637441992070935
180,9.508764072151127,-0.3601238754149503,0.050771990654818876
181,9.565406598231588,-0.3553467922235933,0.06905172218501422
182,9.620588489441694,-0.35238991069982,0.05549520216793964
